#PERMISSIVE
#BEGIN 2 1
0.8373534592733792,0.09427851313950916,0
0.8373534592733792,0.09427851313950916,1
0.5992060395905932,0.022727170994517352,0
0.5992060395905932,0.022727170994517352,1
0.2892350498426621,0.10940265199637253,0
0.2892350498426621,0.10940265199637253,1
0.5507267181698329,0.057188973788774966,0
0.5507267181698329,0.057188973788774966,1
0.14048622610514608,0.11655945079788654,0
0.14048622610514608,0.11655945079788654,1
0.7003131213813324,0.0697332726437912,0
0.7003131213813324,0.0697332726437912,1
0.8832759655665128,0.11042652930905775,0
0.8832759655665128,0.11042652930905775,1
0.194147638933918,0.05727870199943122,0
0.194147638933918,0.05727870199943122,1
0.050504462513569236,0.03973124319626959,0
0.050504462513569236,0.03973124319626959,1
0.7708664696256846,0.05971183089819142,0
0.7708664696256846,0.05971183089819142,1
0.5516059403996734,0.018450185545359734,0
0.5516059403996734,0.018450185545359734,1
0.4682223748737186,0.08567976137012973,0
0.4682223748737186,0.08567976137012973,1
0.2539448385754744,0.08055462707097596,0
0.2539448385754744,0.08055462707097596,1
0.7863733539817502,0.09196381516781307,0
0.7863733539817502,0.09196381516781307,1
0.06849523326234386,0.06062270340511972,0
0.06849523326234386,0.06062270340511972,1
0.41789682916549725,0.08748266979135635,0
0.41789682916549725,0.08748266979135635,1
1.1395057974210907,0.007203815845134835,0
1.1395057974210907,0.007203815845134835,1
0.8124589421084886,0.021374438505971496,0
0.8124589421084886,0.021374438505971496,1
0.8430590720293254,0.04903435367435405,0
0.8430590720293254,0.04903435367435405,1
0.9863628492479088,0.008857461736815798,0
0.9863628492479088,0.008857461736815798,1
0.92819383981315,0.05390255012963439,0
0.92819383981315,0.05390255012963439,1
0.1304558769750687,0.02009410808079872,0
0.1304558769750687,0.02009410808079872,1
0.6530499266770962,0.06744121668381568,0
0.6530499266770962,0.06744121668381568,1
0.5948697705636207,0.10557438682388434,0
0.5948697705636207,0.10557438682388434,1
0.4929762868196002,0.09616114148418871,0
0.4929762868196002,0.09616114148418871,1
0.4745412823014945,0.11462784446055857,0
0.4745412823014945,0.11462784446055857,1
0.1731711274931714,0.09593248416887261,0
0.1731711274931714,0.09593248416887261,1
0.7674543084284544,0.07645460449333874,0
0.7674543084284544,0.07645460449333874,1
0.6352720788760983,0.11095924385926133,0
0.6352720788760983,0.11095924385926133,1
0.10315092087726607,0.07308420095555214,0
0.10315092087726607,0.07308420095555214,1
0.0005820978913193996,0.022933317342465197,0
0.0005820978913193996,0.022933317342465197,1
0.17388523947856663,0.09315240685640858,0
0.17388523947856663,0.09315240685640858,1
0.00021501656865493326,0.17759068926497898,1
0.00482910077693145,0.25489206750398097,1
0.031632470986244665,0.2211425397147019,1
0.034961191123402714,0.2141235108328544,1
0.00012686461274798055,0.16340313289784042,1
0.027193065552660347,0.1204526234540935,1
0.008745245622046996,0.2321501798447025,1
0.019111359889554296,0.15170042881598056,1
0.00499763226327048,0.12045504414633956,1
0.02961999936732219,0.16864799903784256,1
0.013146369536993854,0.22242445282742845,1
0.030476168920362166,0.14206883539340362,1
0.03429595767626663,0.17972268382876555,1
0.0024662358396568052,0.17705555404028028,1
0.002476865761819472,0.19032728772322924,1
0.014359623593691941,0.20509290513815193,1
0.017824532049369107,0.16739311428300402,1
0.023353687750104865,0.24316948416593992,1
0.022286177076216822,0.18638549582785002,1
0.009784350555749187,0.15797986228249308,1
0.021405180769564443,0.16665442620498258,1
0.03208546998983553,0.1657540939740192,1
0.01699157404988845,0.15908164736384267,1
0.03396918856786018,0.17968777700250577,1
0.02638222485903301,0.1302946998926319,1
0.0285900729142224,0.18967957825464904,1
0.03411380200997673,0.22663244285518833,1
0.02240306629607519,0.2002302065880413,1
0.02726058999219428,0.26069749172755696,1
0.003326264272557955,0.2430009642997867,1
0.0017640916438059187,0.14871115243225666,1
0.002957416335966527,0.1926747339237338,1
0.5095742009028573,0.15497751347710742,0
0.5095742009028573,0.15497751347710742,1
1.0595796844885594,0.20715310304861645,0
1.0595796844885594,0.20715310304861645,1
0.051035641416734695,0.20694015232112,0
0.051035641416734695,0.20694015232112,1
0.47799787243531655,0.19508578543261984,0
0.47799787243531655,0.19508578543261984,1
1.090995424087038,0.1972940918142465,0
1.090995424087038,0.1972940918142465,1
0.3290631257787484,0.12904312059175205,0
0.3290631257787484,0.12904312059175205,1
1.0706957360021698,0.1894070227987956,0
1.0706957360021698,0.1894070227987956,1
0.07232985310848371,0.15106321032563863,0
0.07232985310848371,0.15106321032563863,1
1.1836340312556004,0.19983865857801225,0
1.1836340312556004,0.19983865857801225,1
0.6517902369324374,0.13901102773804713,0
0.6517902369324374,0.13901102773804713,1
1.1935668367899903,0.14934362680049557,0
1.1935668367899903,0.14934362680049557,1
0.7421026840813174,0.17727592249425636,0
0.7421026840813174,0.17727592249425636,1
0.23711543770368484,0.1524136445695003,0
0.23711543770368484,0.1524136445695003,1
0.36010846648264583,0.13836882042318324,0
0.36010846648264583,0.13836882042318324,1
0.718621468532026,0.16948233612650548,0
0.718621468532026,0.16948233612650548,1
0.7604896185455949,0.1516288856842082,0
0.7604896185455949,0.1516288856842082,1
1.1924771318927698,0.20195389318459323,0
1.1924771318927698,0.20195389318459323,1
0.7953143068094455,0.1355365269328172,0
0.7953143068094455,0.1355365269328172,1
0.8308253650121444,0.1424952613263883,0
0.8308253650121444,0.1424952613263883,1
0.4480285630346381,0.15339504884184213,0
0.4480285630346381,0.15339504884184213,1
0.06050084618367686,0.12504571709381365,0
0.06050084618367686,0.12504571709381365,1
0.24654690123911097,0.1314412170495064,0
