#PERMISSIVE
#BEGIN 3 1
-9.410124865786747,-5.136544330674827,-1060.8520801922025,2
-8.813117135320057,-6.849058621722061,-393.89245482571226,1
-8.037380484734932,-6.157728476153461,-474.3175797286533,1
-7.811395298372304,-4.836512690668872,-530.1415145921729,2
-7.049009390787537,-7.830784716893523,-192.96195871408312,1
-8.272179240929797,-7.277219538600985,-987.93342389908,2
-7.280278452049922,-5.375004398714715,-645.9802710543337,2
-7.459289708639097,-7.059787880517223,-24.913267902022902,1
-7.986174586436629,-6.832917870372493,-473.91553033809487,1
-7.963624469953443,-5.322518089515199,-505.3352573027516,1
-9.694701962311758,-7.2132654442925555,-995.8993592317726,2
-8.180789417158241,-7.513719496911136,-453.6870199369944,1
-8.317154576433827,-5.1016686019313235,-350.2713058943218,1
-9.458106112942524,-6.325911652617195,-533.7919905201509,2
-7.685733937298815,-5.007968290567915,-1036.9414775051064,2
-7.4509313756800015,-7.574545757397452,-548.9986678870472,2
-5.525291814873161,-6.718644470181299,-230.35538235465654,0
-5.313365482490195,-6.030480697994388,-331.8292380681395,0
-5.490692179658962,-6.052874879614791,-8.081855298798022,2
-5.576254506955092,-5.0227321766076845,-328.45523672936247,0
-5.740721781516415,-5.571430434909145,-354.43669659771956,0
-6.1183010705054715,-5.82756844251987,-150.66977409002322,0
-5.479183935609939,-5.1950784915778385,-1184.1588281044885,2
-5.020225589341828,-5.740190248899058,-1035.8323034669152,2
-6.296109415913973,-6.654761587854768,-548.5895430992513,2
-5.690119988719175,-7.862081503630829,-1172.5482515939773,2
-6.1063808200010765,-7.96373932723086,-804.7850855099053,2
-5.36065904761999,-6.161644060312526,-306.78571043501313,0
-5.751317718559489,-7.4125107704176205,-694.3376394257149,2
-5.105666111307438,-7.154511634466629,-799.4584666957714,2
-5.074845452733686,-7.993589262735425,-120.18531904890575,0
-5.308948017935731,-5.568645407062623,-589.1218002974616,2
-9.135956974156308,-7.972441614745271,-42.93533907569509,1
-6.628670288427317,-7.076821757261703,-495.3162004645585,1
-6.120151061155472,-4.844189792068574,-198.4319898558704,0
-6.785841903782398,-7.717510634037503,-401.6388481875531,1
-5.802340831223292,-7.335966651704896,-391.2488969318235,0
-9.974088227534484,-7.20847616900914,-406.2753962590751,1
-8.552832701230244,-7.327218645151818,-131.3194116013581,1
-9.464196625568732,-6.209049484108281,-17.4001079336149,1
-7.774149434063279,-5.522884758405931,-202.47028277641598,1
-9.423761072040339,-6.079711753830209,-60.117224693297906,1
-8.038386000610311,-6.646260018952636,-159.29986623905475,1
-6.8613239403603234,-5.145660454416064,-269.01755017976944,1
-6.236990501727828,-5.888092034938511,-55.317704521046416,0
-9.510278187131991,-5.765343514562993,-467.55025037283554,1
-9.347886555277507,-5.657195653727953,-407.87803736148595,1
-8.831779587229901,-7.83304686001996,-480.5695502322548,1
-8.218152944749246,-5.0268015268771835,-2.9064308367832883,2
-7.878834056504531,-5.6478596861841375,-9.734362846875698,2
-9.735354162420862,-7.043661064267828,-9.376488036506668,1
-9.405774367603433,-5.727993788156942,-7.032383738021764,1
-7.087517109737924,-7.307560885028997,-9.424724706106229,2
-6.88387658004452,-5.173105767765857,-1.5325042337726218,0
-9.817327926598319,-5.3937244506872695,-2.834334471092984,1
-9.73525879663098,-7.256265915641055,-6.897976961852282,1
-8.5951487428805,-5.610133995303869,-8.208642403625793,2
-8.48822802098594,-5.999062231595362,-9.622161987313675,2
-6.771820189753573,-5.5906600642182465,-10.982000877468566,2
-7.998795281547227,-4.789506243470726,-5.434759597649378,0
-7.249698967788925,-6.34009518506721,-1.141522602827299,0
-9.413618040932615,-5.624703463466401,-9.261999294962058,1
-9.439291400579597,-7.051252841327832,-5.036494342912294,1
-9.5969941329626,-6.104281361095407,-3.8128624103848785,0
-5.252529446605697,-5.283018022729722,-3.0175258043919873,0
-6.230180567786109,-7.155914077776192,-8.673962714241227,2
-5.104210442185378,-4.884452575669938,-17.72182898289229,1
-5.3018320200963585,-6.939168048897292,-15.253790552484386,0
-5.655483153724664,-7.529083841250962,-13.09954161460142,0
-5.462926909378773,-6.021301870140424,-5.134648618144041,0
-5.596393112497477,-7.696332818527551,-0.9583638812682368,0
-6.030472373614231,-7.7379045277669745,-15.901437860735907,0
-4.920611424737152,-6.575755353146131,-1.473226274791281,0
-4.892532219365534,-6.519393073584952,-12.539928341611793,0
-6.156041585320316,-7.120350960695677,-11.527679763250914,0
-5.425010569140582,-7.19596707878339,-15.096150735671278,0
-6.2250714572696415,-5.437879658378902,-10.698773972553273,2
-5.647456855750118,-5.096415182038978,-1.3090339977235372,0
-6.320269739755699,-4.971019348209161,-4.886458950147361,0
-5.709185006694695,-5.3111088204085615,-8.233972145191405,2
-5.012147003837438,-6.9401739521611425,-11.155670740834779,2
-6.027427023008215,-7.569698973485245,-2.2174271923850393,0
-6.244975205830252,-7.4098958398531245,-4.192782966101452,0
-6.218672003101068,-6.8623371356651806,-7.227112486453372,2
-6.204767208383516,-6.088371558754874,-1.0455096878114192,0
-5.284392865011217,-7.422466508481998,-9.42175123549879,2
-5.2977566855320095,-7.8611994824930695,-5.608725455804889,0
-5.421789348933242,-6.161229184521452,-8.5366430581101,2
-6.196537995235058,-7.758614812343653,-10.590672107011518,2
-6.0152805436831915,-5.946697780388493,-1.972771837324715,0
-5.320120873045112,-7.298794145847118,-10.831087430763475,2
-6.015722667567695,-7.768796983624087,-8.22190570322343,2
-5.600062738366791,-7.022128115910006,-1.4738632668199165,0
-4.906633821847459,-6.558039939828378,-8.936635162395111,2
